,message,date,sender_id,message_id,channel
170,,2024-12-03 07:00:19+00:00,-1001923600221,18979,https://t.me/Zero_to_hero_sr_stocks_nifty_505
171,,2024-12-03 07:00:19+00:00,-1001923600221,18978,https://t.me/Zero_to_hero_sr_stocks_nifty_505
172,,2024-12-03 07:00:19+00:00,-1001923600221,18977,https://t.me/Zero_to_hero_sr_stocks_nifty_505
173,**300₹ To 350₹ 🏆📈❤️**,2024-12-03 06:58:07+00:00,-1001923600221,18976,https://t.me/Zero_to_hero_sr_stocks_nifty_505
174,"**300 To 340++++ 2nd Target Hit 🎯 🏆📈

Book Your 70% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-12-03 06:57:53+00:00,-1001923600221,18975,https://t.me/Zero_to_hero_sr_stocks_nifty_505
175,**300₹ To 340₹ 🏆📈❤️**,2024-12-03 06:57:28+00:00,-1001923600221,18974,https://t.me/Zero_to_hero_sr_stocks_nifty_505
176,"**दोस्तो खुद ट्रेडिंग कर कर के Loss मत करो....!!

एक बार हमारे पास इन्वेस्ट करके Result Dekho....💝💰💯

Daily Earning Karoge....!!

मेरी Guarantee हैं....😍💰💯

रोजाना लोस करने से अच्छा है डायरेक्ट हमारे पास इन्वेस्ट करो और रोजाना आराम से कमाओ....!

**https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR*
https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR*",2024-12-03 04:28:52+00:00,-1001923600221,18964,https://t.me/Zero_to_hero_sr_stocks_nifty_505
177,,2024-12-03 04:19:13+00:00,-1001923600221,18950,https://t.me/Zero_to_hero_sr_stocks_nifty_505
178,,2024-12-03 04:19:13+00:00,-1001923600221,18949,https://t.me/Zero_to_hero_sr_stocks_nifty_505
179,,2024-12-03 04:19:13+00:00,-1001923600221,18948,https://t.me/Zero_to_hero_sr_stocks_nifty_505
180,,2024-12-03 04:19:13+00:00,-1001923600221,18947,https://t.me/Zero_to_hero_sr_stocks_nifty_505
181,,2024-12-03 04:19:13+00:00,-1001923600221,18946,https://t.me/Zero_to_hero_sr_stocks_nifty_505
182,,2024-12-03 04:19:13+00:00,-1001923600221,18945,https://t.me/Zero_to_hero_sr_stocks_nifty_505
183,,2024-12-03 04:19:13+00:00,-1001923600221,18944,https://t.me/Zero_to_hero_sr_stocks_nifty_505
184,,2024-12-03 04:19:13+00:00,-1001923600221,18943,https://t.me/Zero_to_hero_sr_stocks_nifty_505
185,,2024-12-03 04:19:13+00:00,-1001923600221,18942,https://t.me/Zero_to_hero_sr_stocks_nifty_505
186,,2024-12-03 04:19:13+00:00,-1001923600221,18941,https://t.me/Zero_to_hero_sr_stocks_nifty_505
187,"**300 To 330++++ 1st Target Hit 🎯 🏆📈

Book Your 50% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-12-03 04:14:27+00:00,-1001923600221,18939,https://t.me/Zero_to_hero_sr_stocks_nifty_505
188,**300₹ To 330₹ 🏆📈❤️**,2024-12-03 04:14:10+00:00,-1001923600221,18938,https://t.me/Zero_to_hero_sr_stocks_nifty_505
189,**300₹ To 320₹ 🏆📈❤️**,2024-12-03 04:12:44+00:00,-1001923600221,18936,https://t.me/Zero_to_hero_sr_stocks_nifty_505
190,**300₹ To 310₹ 🏆📈❤️**,2024-12-03 04:12:38+00:00,-1001923600221,18935,https://t.me/Zero_to_hero_sr_stocks_nifty_505
191,**300₹ To 300₹ 🏆📈❤️**,2024-12-03 04:12:24+00:00,-1001923600221,18934,https://t.me/Zero_to_hero_sr_stocks_nifty_505
192,"**BANKNIFTY 24 DEC  53800 CE**__

🏛 BUY ABOVE :- __300__

📊 Current Price : __300__


**Target..330//340//350++**

☠️ **Stoploss : PAID**__",2024-12-03 04:00:34+00:00,-1001923600221,18933,https://t.me/Zero_to_hero_sr_stocks_nifty_505
193,"𝗚𝗢𝗢𝗗 𝗠𝗢𝗥𝗡𝗜𝗡𝗚 𝗔𝗟𝗟 𝗧𝗥𝗔𝗗𝗘𝗥𝗦 ❤️

𝗛𝗔𝗩𝗘 𝗔 𝗚𝗢𝗢𝗗 𝗗𝗔𝗬 𝗧𝗢𝗗𝗔𝗬 😊♥️",2024-12-03 02:48:19+00:00,-1001923600221,18925,https://t.me/Zero_to_hero_sr_stocks_nifty_505
194,"**TODAY FII&DII DATA:- 02-12-2024

FII SELL NET 👉 238.28 Cr.🔻

DII BUY NET 👉 3588.66 Cr. ☘

NET BUYING :-  3350.38 Cr. 🟢**",2024-12-02 14:32:02+00:00,-1001923600221,18922,https://t.me/Zero_to_hero_sr_stocks_nifty_505
195,"**200 To 230++++ 1st Target Hit 🎯 🏆📈

Book Your 50% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-12-02 04:10:38+00:00,-1001923600221,18871,https://t.me/Zero_to_hero_sr_stocks_nifty_505
196,**200₹ To 230₹ 🏆📈❤️**,2024-12-02 04:10:10+00:00,-1001923600221,18870,https://t.me/Zero_to_hero_sr_stocks_nifty_505
197,**200₹ To 220₹ 🏆📈❤️**,2024-12-02 04:10:06+00:00,-1001923600221,18869,https://t.me/Zero_to_hero_sr_stocks_nifty_505
198,**200₹ To 210₹ 🏆📈❤️**,2024-12-02 04:10:02+00:00,-1001923600221,18868,https://t.me/Zero_to_hero_sr_stocks_nifty_505
199,**200₹ To 200₹ 🏆📈❤️**,2024-12-02 04:09:55+00:00,-1001923600221,18867,https://t.me/Zero_to_hero_sr_stocks_nifty_505
200,"**BANKNIFTY 24 DEC  53800 CE**__

🏛 BUY ABOVE :- __200__

📊 Current Price : __200__


**Target..230//240//250++**

☠️ **Stoploss : PAID**__",2024-12-02 04:08:58+00:00,-1001923600221,18866,https://t.me/Zero_to_hero_sr_stocks_nifty_505
201,"𝗚𝗢𝗢𝗗 𝗠𝗢𝗥𝗡𝗜𝗡𝗚 𝗔𝗟𝗟 𝗧𝗥𝗔𝗗𝗘𝗥𝗦 ❤️

𝗛𝗔𝗩𝗘 𝗔 𝗚𝗢𝗢𝗗 𝗗𝗔𝗬 𝗧𝗢𝗗𝗔𝗬 😊♥️",2024-12-02 02:26:51+00:00,-1001923600221,18864,https://t.me/Zero_to_hero_sr_stocks_nifty_505
202,"**TODAY FII&DII DATA:- 29-11-2024

FII SELL NET 👉 4383.55 Cr.🔻

DII BUY NET 👉 5723.34 Cr. ☘

NET BUYING :-  1374.79 Cr. 🟢**",2024-11-29 17:03:18+00:00,-1001923600221,18862,https://t.me/Zero_to_hero_sr_stocks_nifty_505
203,,2024-11-29 13:25:48+00:00,-1001923600221,18860,https://t.me/Zero_to_hero_sr_stocks_nifty_505
204,**4.75 lacs ++++ profit booked 😍😍😍😍**,2024-11-29 13:25:48+00:00,-1001923600221,18859,https://t.me/Zero_to_hero_sr_stocks_nifty_505
205,,2024-11-29 13:24:55+00:00,-1001923600221,18857,https://t.me/Zero_to_hero_sr_stocks_nifty_505
206,,2024-11-29 13:24:55+00:00,-1001923600221,18856,https://t.me/Zero_to_hero_sr_stocks_nifty_505
207,,2024-11-29 13:24:55+00:00,-1001923600221,18855,https://t.me/Zero_to_hero_sr_stocks_nifty_505
208,,2024-11-29 13:24:55+00:00,-1001923600221,18854,https://t.me/Zero_to_hero_sr_stocks_nifty_505
209,,2024-11-29 13:24:55+00:00,-1001923600221,18853,https://t.me/Zero_to_hero_sr_stocks_nifty_505
210,,2024-11-29 13:24:54+00:00,-1001923600221,18852,https://t.me/Zero_to_hero_sr_stocks_nifty_505
211,,2024-11-29 13:24:54+00:00,-1001923600221,18851,https://t.me/Zero_to_hero_sr_stocks_nifty_505
212,,2024-11-29 13:24:54+00:00,-1001923600221,18850,https://t.me/Zero_to_hero_sr_stocks_nifty_505
213,,2024-11-29 13:24:54+00:00,-1001923600221,18849,https://t.me/Zero_to_hero_sr_stocks_nifty_505
214,,2024-11-29 13:24:54+00:00,-1001923600221,18848,https://t.me/Zero_to_hero_sr_stocks_nifty_505
215,,2024-11-29 13:24:51+00:00,-1001923600221,18847,https://t.me/Zero_to_hero_sr_stocks_nifty_505
216,,2024-11-29 13:24:51+00:00,-1001923600221,18846,https://t.me/Zero_to_hero_sr_stocks_nifty_505
217,,2024-11-29 13:24:51+00:00,-1001923600221,18845,https://t.me/Zero_to_hero_sr_stocks_nifty_505
218,,2024-11-29 13:24:51+00:00,-1001923600221,18844,https://t.me/Zero_to_hero_sr_stocks_nifty_505
219,,2024-11-29 13:24:51+00:00,-1001923600221,18843,https://t.me/Zero_to_hero_sr_stocks_nifty_505
220,,2024-11-29 13:24:50+00:00,-1001923600221,18842,https://t.me/Zero_to_hero_sr_stocks_nifty_505
221,,2024-11-29 13:24:50+00:00,-1001923600221,18841,https://t.me/Zero_to_hero_sr_stocks_nifty_505
222,,2024-11-29 13:24:50+00:00,-1001923600221,18840,https://t.me/Zero_to_hero_sr_stocks_nifty_505
223,,2024-11-29 13:24:50+00:00,-1001923600221,18839,https://t.me/Zero_to_hero_sr_stocks_nifty_505
224,,2024-11-29 13:24:50+00:00,-1001923600221,18838,https://t.me/Zero_to_hero_sr_stocks_nifty_505
225,,2024-11-29 10:46:00+00:00,-1001923600221,18835,https://t.me/Zero_to_hero_sr_stocks_nifty_505
226,,2024-11-29 10:45:59+00:00,-1001923600221,18834,https://t.me/Zero_to_hero_sr_stocks_nifty_505
227,,2024-11-29 10:45:59+00:00,-1001923600221,18833,https://t.me/Zero_to_hero_sr_stocks_nifty_505
228,,2024-11-29 10:45:59+00:00,-1001923600221,18832,https://t.me/Zero_to_hero_sr_stocks_nifty_505
229,,2024-11-29 10:45:59+00:00,-1001923600221,18831,https://t.me/Zero_to_hero_sr_stocks_nifty_505
230,,2024-11-29 10:45:59+00:00,-1001923600221,18830,https://t.me/Zero_to_hero_sr_stocks_nifty_505
231,,2024-11-29 10:45:59+00:00,-1001923600221,18829,https://t.me/Zero_to_hero_sr_stocks_nifty_505
232,,2024-11-29 10:45:59+00:00,-1001923600221,18828,https://t.me/Zero_to_hero_sr_stocks_nifty_505
233,,2024-11-29 10:45:59+00:00,-1001923600221,18827,https://t.me/Zero_to_hero_sr_stocks_nifty_505
234,,2024-11-29 05:02:10+00:00,-1001923600221,18823,https://t.me/Zero_to_hero_sr_stocks_nifty_505
235,,2024-11-29 05:02:10+00:00,-1001923600221,18822,https://t.me/Zero_to_hero_sr_stocks_nifty_505
236,,2024-11-29 05:02:10+00:00,-1001923600221,18821,https://t.me/Zero_to_hero_sr_stocks_nifty_505
237,,2024-11-29 05:02:10+00:00,-1001923600221,18820,https://t.me/Zero_to_hero_sr_stocks_nifty_505
238,,2024-11-29 05:02:10+00:00,-1001923600221,18819,https://t.me/Zero_to_hero_sr_stocks_nifty_505
239,,2024-11-29 05:02:10+00:00,-1001923600221,18818,https://t.me/Zero_to_hero_sr_stocks_nifty_505
240,,2024-11-29 05:02:09+00:00,-1001923600221,18817,https://t.me/Zero_to_hero_sr_stocks_nifty_505
241,,2024-11-29 05:02:09+00:00,-1001923600221,18816,https://t.me/Zero_to_hero_sr_stocks_nifty_505
242,,2024-11-29 05:02:09+00:00,-1001923600221,18815,https://t.me/Zero_to_hero_sr_stocks_nifty_505
243,"**✔️Payment Successfully🙏

Investment Of 30,000/-

Return with profit 1,50,000/-

Whatsapp Massage 📱
**https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR*
https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR*",2024-11-29 05:02:09+00:00,-1001923600221,18814,https://t.me/Zero_to_hero_sr_stocks_nifty_505
244,"**400 To 450++++ 3rd Target Hit 🎯 🏆📈

Book Your 100% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-11-29 04:50:07+00:00,-1001923600221,18808,https://t.me/Zero_to_hero_sr_stocks_nifty_505
245,**400₹ To 450₹ 🏆📈❤️**,2024-11-29 04:49:47+00:00,-1001923600221,18807,https://t.me/Zero_to_hero_sr_stocks_nifty_505
246,,2024-11-29 04:49:22+00:00,-1001923600221,18806,https://t.me/Zero_to_hero_sr_stocks_nifty_505
247,,2024-11-29 04:49:22+00:00,-1001923600221,18805,https://t.me/Zero_to_hero_sr_stocks_nifty_505
248,,2024-11-29 04:49:22+00:00,-1001923600221,18804,https://t.me/Zero_to_hero_sr_stocks_nifty_505
249,,2024-11-29 04:49:22+00:00,-1001923600221,18803,https://t.me/Zero_to_hero_sr_stocks_nifty_505
250,,2024-11-29 04:49:22+00:00,-1001923600221,18802,https://t.me/Zero_to_hero_sr_stocks_nifty_505
251,,2024-11-29 04:49:21+00:00,-1001923600221,18801,https://t.me/Zero_to_hero_sr_stocks_nifty_505
252,,2024-11-29 04:49:21+00:00,-1001923600221,18800,https://t.me/Zero_to_hero_sr_stocks_nifty_505
253,,2024-11-29 04:49:21+00:00,-1001923600221,18799,https://t.me/Zero_to_hero_sr_stocks_nifty_505
254,,2024-11-29 04:49:21+00:00,-1001923600221,18798,https://t.me/Zero_to_hero_sr_stocks_nifty_505
255,,2024-11-29 04:49:21+00:00,-1001923600221,18797,https://t.me/Zero_to_hero_sr_stocks_nifty_505
256,"**400 To 440++++ 2nd Target Hit 🎯 🏆📈

Book Your 70% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-11-29 04:44:16+00:00,-1001923600221,18795,https://t.me/Zero_to_hero_sr_stocks_nifty_505
257,**400₹ To 440₹ 🏆📈❤️**,2024-11-29 04:43:52+00:00,-1001923600221,18794,https://t.me/Zero_to_hero_sr_stocks_nifty_505
258,"**400 To 430++++ 1st Target Hit 🎯 🏆📈

Book Your 50% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-11-29 04:43:40+00:00,-1001923600221,18793,https://t.me/Zero_to_hero_sr_stocks_nifty_505
259,**400₹ To 430₹ 🏆📈❤️**,2024-11-29 04:43:22+00:00,-1001923600221,18792,https://t.me/Zero_to_hero_sr_stocks_nifty_505
260,**400₹ To 420₹ 🏆📈❤️**,2024-11-29 04:43:22+00:00,-1001923600221,18791,https://t.me/Zero_to_hero_sr_stocks_nifty_505
261,**400₹ To 410₹ 🏆📈❤️**,2024-11-29 04:43:22+00:00,-1001923600221,18790,https://t.me/Zero_to_hero_sr_stocks_nifty_505
262,**400₹ To 400₹ 🏆📈❤️**,2024-11-29 04:43:22+00:00,-1001923600221,18789,https://t.me/Zero_to_hero_sr_stocks_nifty_505
263,"**BANKNIFTY 24 DEC  51000 PE**__

🏛 BUY ABOVE :- __400__

📊 Current Price : __400__


**Target..430//440//450++**

☠️ **Stoploss : PAID**__",2024-11-29 04:41:41+00:00,-1001923600221,18788,https://t.me/Zero_to_hero_sr_stocks_nifty_505
264,"𝗚𝗢𝗢𝗗 𝗠𝗢𝗥𝗡𝗜𝗡𝗚 𝗔𝗟𝗟 𝗧𝗥𝗔𝗗𝗘𝗥𝗦 ❤️

𝗛𝗔𝗩𝗘 𝗔 𝗚𝗢𝗢𝗗 𝗗𝗔𝗬 𝗧𝗢𝗗𝗔𝗬 😊♥️",2024-11-29 02:18:22+00:00,-1001923600221,18780,https://t.me/Zero_to_hero_sr_stocks_nifty_505
265,"**TODAY FII&DII DATA:- 28-11-2024

FII SELL NET 👉 11756.25 Cr.🔻

DII BUY NET 👉 8718.30 Cr. ☘

NET SELLING :-  3037.95 Cr. 🔴**",2024-11-28 14:11:40+00:00,-1001923600221,18778,https://t.me/Zero_to_hero_sr_stocks_nifty_505
266,,2024-11-28 08:27:16+00:00,-1001923600221,18774,https://t.me/Zero_to_hero_sr_stocks_nifty_505
267,,2024-11-28 08:27:04+00:00,-1001923600221,18773,https://t.me/Zero_to_hero_sr_stocks_nifty_505
268,,2024-11-28 08:27:04+00:00,-1001923600221,18772,https://t.me/Zero_to_hero_sr_stocks_nifty_505
269,,2024-11-28 08:27:04+00:00,-1001923600221,18771,https://t.me/Zero_to_hero_sr_stocks_nifty_505
270,,2024-11-28 08:27:04+00:00,-1001923600221,18770,https://t.me/Zero_to_hero_sr_stocks_nifty_505
271,,2024-11-28 08:27:03+00:00,-1001923600221,18769,https://t.me/Zero_to_hero_sr_stocks_nifty_505
272,,2024-11-28 08:27:03+00:00,-1001923600221,18768,https://t.me/Zero_to_hero_sr_stocks_nifty_505
273,,2024-11-28 08:27:03+00:00,-1001923600221,18767,https://t.me/Zero_to_hero_sr_stocks_nifty_505
274,,2024-11-28 08:27:03+00:00,-1001923600221,18766,https://t.me/Zero_to_hero_sr_stocks_nifty_505
275,,2024-11-28 08:27:03+00:00,-1001923600221,18765,https://t.me/Zero_to_hero_sr_stocks_nifty_505
276,,2024-11-28 08:27:03+00:00,-1001923600221,18764,https://t.me/Zero_to_hero_sr_stocks_nifty_505
277,,2024-11-28 06:39:23+00:00,-1001923600221,18756,https://t.me/Zero_to_hero_sr_stocks_nifty_505
278,,2024-11-28 06:39:23+00:00,-1001923600221,18755,https://t.me/Zero_to_hero_sr_stocks_nifty_505
279,,2024-11-28 06:39:23+00:00,-1001923600221,18754,https://t.me/Zero_to_hero_sr_stocks_nifty_505
280,,2024-11-28 06:39:22+00:00,-1001923600221,18753,https://t.me/Zero_to_hero_sr_stocks_nifty_505
281,,2024-11-28 06:39:22+00:00,-1001923600221,18752,https://t.me/Zero_to_hero_sr_stocks_nifty_505
282,,2024-11-28 06:39:22+00:00,-1001923600221,18751,https://t.me/Zero_to_hero_sr_stocks_nifty_505
283,"**दोस्तो खुद ट्रेडिंग कर कर के Loss मत करो....!!

एक बार हमारे पास इन्वेस्ट करके Result Dekho....💝💰💯

Daily Earning Karoge....!!

मेरी Guarantee हैं....😍💰💯

रोजाना लोस करने से अच्छा है डायरेक्ट हमारे पास इन्वेस्ट करो और रोजाना आराम से कमाओ....!

**https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR*
https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR*",2024-11-28 05:45:22+00:00,-1001923600221,18747,https://t.me/Zero_to_hero_sr_stocks_nifty_505
284,**290₹ To 390₹ 🏆📈❤️**,2024-11-28 04:45:38+00:00,-1001923600221,18732,https://t.me/Zero_to_hero_sr_stocks_nifty_505
285,**290₹ To 380₹ 🏆📈❤️**,2024-11-28 04:45:32+00:00,-1001923600221,18731,https://t.me/Zero_to_hero_sr_stocks_nifty_505
286,**290₹ To 370₹ 🏆📈❤️**,2024-11-28 04:45:27+00:00,-1001923600221,18730,https://t.me/Zero_to_hero_sr_stocks_nifty_505
287,**290₹ To 360₹ 🏆📈❤️**,2024-11-28 04:45:21+00:00,-1001923600221,18729,https://t.me/Zero_to_hero_sr_stocks_nifty_505
288,**290₹ To 350₹ 🏆📈❤️**,2024-11-28 04:45:15+00:00,-1001923600221,18728,https://t.me/Zero_to_hero_sr_stocks_nifty_505
289,,2024-11-28 04:45:02+00:00,-1001923600221,18727,https://t.me/Zero_to_hero_sr_stocks_nifty_505
290,,2024-11-28 04:45:02+00:00,-1001923600221,18726,https://t.me/Zero_to_hero_sr_stocks_nifty_505
291,,2024-11-28 04:45:02+00:00,-1001923600221,18725,https://t.me/Zero_to_hero_sr_stocks_nifty_505
292,,2024-11-28 04:45:02+00:00,-1001923600221,18724,https://t.me/Zero_to_hero_sr_stocks_nifty_505
293,,2024-11-28 04:45:01+00:00,-1001923600221,18723,https://t.me/Zero_to_hero_sr_stocks_nifty_505
294,,2024-11-28 04:45:01+00:00,-1001923600221,18722,https://t.me/Zero_to_hero_sr_stocks_nifty_505
295,"**290 To 340++++ 3rd Target Hit 🎯 🏆📈

Book Your 100% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-11-28 04:22:50+00:00,-1001923600221,18717,https://t.me/Zero_to_hero_sr_stocks_nifty_505
296,**290₹ To 340₹ 🏆📈❤️**,2024-11-28 04:22:25+00:00,-1001923600221,18716,https://t.me/Zero_to_hero_sr_stocks_nifty_505
297,,2024-11-28 04:21:08+00:00,-1001923600221,18714,https://t.me/Zero_to_hero_sr_stocks_nifty_505
298,,2024-11-28 04:21:08+00:00,-1001923600221,18713,https://t.me/Zero_to_hero_sr_stocks_nifty_505
299,,2024-11-28 04:21:08+00:00,-1001923600221,18712,https://t.me/Zero_to_hero_sr_stocks_nifty_505
300,,2024-11-28 04:21:08+00:00,-1001923600221,18711,https://t.me/Zero_to_hero_sr_stocks_nifty_505
301,,2024-11-28 04:21:07+00:00,-1001923600221,18710,https://t.me/Zero_to_hero_sr_stocks_nifty_505
302,,2024-11-28 04:21:07+00:00,-1001923600221,18709,https://t.me/Zero_to_hero_sr_stocks_nifty_505
303,,2024-11-28 04:21:07+00:00,-1001923600221,18708,https://t.me/Zero_to_hero_sr_stocks_nifty_505
304,,2024-11-28 04:21:07+00:00,-1001923600221,18707,https://t.me/Zero_to_hero_sr_stocks_nifty_505
305,,2024-11-28 04:21:07+00:00,-1001923600221,18706,https://t.me/Zero_to_hero_sr_stocks_nifty_505
306,,2024-11-28 04:21:07+00:00,-1001923600221,18705,https://t.me/Zero_to_hero_sr_stocks_nifty_505
307,"**सुबह की शुरुवात हुई धमाकेदार ट्रेड के साथ 😎😎😎

एक्यूरेसी ही हमारी पहचान है, कम कॉल पर सटीक कॉल

ऐसे ही सटीक एंट्री और एग्जिट पाने के लिए अभी ज्वॉइन करे हमारा INVEST PLAN**

https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR*
https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR*",2024-11-28 04:14:50+00:00,-1001923600221,18703,https://t.me/Zero_to_hero_sr_stocks_nifty_505
308,"**290 To 330++++ 2nd Target Hit 🎯 🏆📈

Book Your 70% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-11-28 04:12:18+00:00,-1001923600221,18701,https://t.me/Zero_to_hero_sr_stocks_nifty_505
309,**290₹ To 330₹ 🏆📈❤️**,2024-11-28 04:11:55+00:00,-1001923600221,18700,https://t.me/Zero_to_hero_sr_stocks_nifty_505
310,"**290 To 320++++ 1st Target Hit 🎯 🏆📈

Book Your 50% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-11-28 04:11:43+00:00,-1001923600221,18699,https://t.me/Zero_to_hero_sr_stocks_nifty_505
311,**290₹ To 320₹ 🏆📈❤️**,2024-11-28 04:11:17+00:00,-1001923600221,18698,https://t.me/Zero_to_hero_sr_stocks_nifty_505
312,**290₹ To 310₹ 🏆📈❤️**,2024-11-28 04:11:12+00:00,-1001923600221,18697,https://t.me/Zero_to_hero_sr_stocks_nifty_505
313,**290₹ To 300₹ 🏆📈❤️**,2024-11-28 04:11:07+00:00,-1001923600221,18696,https://t.me/Zero_to_hero_sr_stocks_nifty_505
314,**290₹ To 290₹ 🏆📈❤️**,2024-11-28 04:10:56+00:00,-1001923600221,18695,https://t.me/Zero_to_hero_sr_stocks_nifty_505
315,"**BANKNIFTY 24 DEC  54000 CE**__

🏛 BUY ABOVE :- __290__

📊 Current Price : __290__


**Target..320//330//340++**

☠️ **Stoploss : PAID**__",2024-11-28 04:10:12+00:00,-1001923600221,18694,https://t.me/Zero_to_hero_sr_stocks_nifty_505
316,"𝗚𝗢𝗢𝗗 𝗠𝗢𝗥𝗡𝗜𝗡𝗚 𝗔𝗟𝗟 𝗧𝗥𝗔𝗗𝗘𝗥𝗦 ❤️

𝗛𝗔𝗩𝗘 𝗔 𝗚𝗢𝗢𝗗 𝗗𝗔𝗬 𝗧𝗢𝗗𝗔𝗬 😊♥️",2024-11-28 02:59:11+00:00,-1001923600221,18690,https://t.me/Zero_to_hero_sr_stocks_nifty_505
317,"**TODAY FII&DII DATA:- 27-11-2024

FII BUY NET 👉 7.78 Cr. ☘ (छि)

DII BUY NET 👉 1301.97 Cr. ☘

NET BUYING :-  1309.75 Cr. 🟢 

DII TO FII 👉 क्या FII बनेगा रे तू। 😂😂**",2024-11-27 13:32:39+00:00,-1001923600221,18682,https://t.me/Zero_to_hero_sr_stocks_nifty_505
318,,2024-11-27 12:30:01+00:00,-1001923600221,18678,https://t.me/Zero_to_hero_sr_stocks_nifty_505
319,,2024-11-27 12:30:01+00:00,-1001923600221,18677,https://t.me/Zero_to_hero_sr_stocks_nifty_505
320,,2024-11-27 12:30:01+00:00,-1001923600221,18676,https://t.me/Zero_to_hero_sr_stocks_nifty_505
321,,2024-11-27 12:30:01+00:00,-1001923600221,18675,https://t.me/Zero_to_hero_sr_stocks_nifty_505
322,,2024-11-27 12:30:01+00:00,-1001923600221,18674,https://t.me/Zero_to_hero_sr_stocks_nifty_505
323,,2024-11-27 12:30:01+00:00,-1001923600221,18673,https://t.me/Zero_to_hero_sr_stocks_nifty_505
324,,2024-11-27 12:30:00+00:00,-1001923600221,18672,https://t.me/Zero_to_hero_sr_stocks_nifty_505
325,,2024-11-27 12:30:00+00:00,-1001923600221,18671,https://t.me/Zero_to_hero_sr_stocks_nifty_505
326,,2024-11-27 12:30:00+00:00,-1001923600221,18670,https://t.me/Zero_to_hero_sr_stocks_nifty_505
327,,2024-11-27 12:30:00+00:00,-1001923600221,18669,https://t.me/Zero_to_hero_sr_stocks_nifty_505
328,,2024-11-27 07:31:07+00:00,-1001923600221,18653,https://t.me/Zero_to_hero_sr_stocks_nifty_505
329,,2024-11-27 07:31:07+00:00,-1001923600221,18652,https://t.me/Zero_to_hero_sr_stocks_nifty_505
330,,2024-11-27 07:31:07+00:00,-1001923600221,18651,https://t.me/Zero_to_hero_sr_stocks_nifty_505
331,,2024-11-27 07:31:07+00:00,-1001923600221,18650,https://t.me/Zero_to_hero_sr_stocks_nifty_505
332,,2024-11-27 07:31:06+00:00,-1001923600221,18649,https://t.me/Zero_to_hero_sr_stocks_nifty_505
333,,2024-11-27 07:31:06+00:00,-1001923600221,18648,https://t.me/Zero_to_hero_sr_stocks_nifty_505
334,,2024-11-27 07:31:06+00:00,-1001923600221,18647,https://t.me/Zero_to_hero_sr_stocks_nifty_505
335,,2024-11-27 07:31:06+00:00,-1001923600221,18646,https://t.me/Zero_to_hero_sr_stocks_nifty_505
336,,2024-11-27 07:31:06+00:00,-1001923600221,18645,https://t.me/Zero_to_hero_sr_stocks_nifty_505
337,,2024-11-27 07:31:06+00:00,-1001923600221,18644,https://t.me/Zero_to_hero_sr_stocks_nifty_505
338,"**BANK NIFTY 👉 310 TO 560 ✅✅ NEW HIGH 

250 POINT DONE IN BANK NIFTY PAPER TRADE STUDY....🙏**

❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",2024-11-27 07:30:10+00:00,-1001923600221,18643,https://t.me/Zero_to_hero_sr_stocks_nifty_505
339,"**BANK NIFTY 👉 310 TO 510 ✅✅ NEW HIGH 

200 POINT DONE IN BANK NIFTY PAPER TRADE STUDY....🙏**

❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",2024-11-27 06:48:14+00:00,-1001923600221,18637,https://t.me/Zero_to_hero_sr_stocks_nifty_505
340,,2024-11-27 06:47:20+00:00,-1001923600221,18635,https://t.me/Zero_to_hero_sr_stocks_nifty_505
341,,2024-11-27 06:47:20+00:00,-1001923600221,18634,https://t.me/Zero_to_hero_sr_stocks_nifty_505
342,,2024-11-27 06:47:20+00:00,-1001923600221,18633,https://t.me/Zero_to_hero_sr_stocks_nifty_505
343,,2024-11-27 06:47:20+00:00,-1001923600221,18632,https://t.me/Zero_to_hero_sr_stocks_nifty_505
344,,2024-11-27 06:47:20+00:00,-1001923600221,18631,https://t.me/Zero_to_hero_sr_stocks_nifty_505
345,,2024-11-27 06:47:20+00:00,-1001923600221,18630,https://t.me/Zero_to_hero_sr_stocks_nifty_505
